# tool: stig_patch_cycle_analyzer.py,,,,,,,,,,,,,
# version: 1.0.0,,,,,,,,,,,,,
# run_ts_utc: 2026-01-21T23:31:33+00:00Z,,,,,,,,,,,,,
# run_id: 20260121_163133,,,,,,,,,,,,,
STIG_NAME,STIG_ID,FILE_NAME,FULL_PATH,STIG_VERSION,STIG_REVISION,BENCHMARK_DATE,VULN_ID,RULE_ID,LEGACY_IDS,CCI_REFS,SEVERITY,WEIGHT,RULE_TITLE
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205516,SV-205516R961092_RULE,"'SV-82943', 'V-68453'",'CCI-001170',MEDIUM,4,"The Mainframe Product must prevent the automatic execution of mobile code in, at a minimum, office applications, browsers, email clients, mobile code run-time environments, and mobile agent systems."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205517,SV-205517R1137803_RULE,"'SV-82947', 'V-68457'",'CCI-001082',MEDIUM,4,The Mainframe Product must separate user functionality (including user interface services) from information system management functionality.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205518,SV-205518R961122_RULE,"'SV-82949', 'V-68459'",'CCI-001190',MEDIUM,4,"The Mainframe Product must fail to a secure state if system initialization fails, shutdown fails, or aborts fail."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205519,SV-205519R961125_RULE,"'SV-82951', 'V-68461'",'CCI-001665',MEDIUM,4,"In the event of application failure, Mainframe Products must preserve any information necessary to determine the cause of failure and any information necessary to return to operations with the least disruption to mission processes."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205520,SV-205520R961128_RULE,"'SV-82953', 'V-68463'",'CCI-001199',MEDIUM,4,The Mainframe Product must protect the confidentiality and integrity of all information at rest.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205521,SV-205521R961131_RULE,"'SV-82959', 'V-68469'",'CCI-001084',MEDIUM,4,The Mainframe Product must isolate security functions from nonsecurity functions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205522,SV-205522R971528_RULE,"'SV-82623', 'V-68133'",'CCI-001682',MEDIUM,4,The Mainframe Product must be configured such that emergency accounts are never automatically removed or disabled.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205523,SV-205523R961158_RULE,"'SV-82963', 'V-68473'",'CCI-001310',MEDIUM,4,The Mainframe Product must check the validity of all data inputs except those specifically identified by the organization.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205524,SV-205524R961167_RULE,"'SV-82967', 'V-68477'",'CCI-001312',MEDIUM,4,The Mainframe Product must generate error messages that provide information necessary for corrective actions without revealing information that could be exploited by adversaries.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205525,SV-205525R961170_RULE,"'SV-82969', 'V-68479'",'CCI-001314',MEDIUM,4,The Mainframe Product must reveal full-text detail error messages only to system programmers and/or security administrators.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205526,SV-205526R982305_RULE,"'SV-82977', 'V-68487'",'CCI-004964',MEDIUM,4,The Mainframe Product must update malicious code protection mechanisms whenever new releases are available in accordance with organizational configuration management policy.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205527,SV-205527R961185_RULE,"'SV-82987', 'V-68497'",'CCI-001294',MEDIUM,4,The Mainframe product must notify the system programmer and security administrator of failed security verification tests.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205528,SV-205528R982308_RULE,"'SV-82979', 'V-68489'",'CCI-004965',MEDIUM,4,The Mainframe Product must update malicious code protection mechanisms whenever new releases are available in accordance with organizational configuration management procedures.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205529,SV-205529R961191_RULE,"'SV-82981', 'V-68491'",'CCI-001241',MEDIUM,4,The Mainframe Product must configure malicious code protection mechanisms to perform periodic scans of the information system every seven days.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205530,SV-205530R961206_RULE,"'SV-82793', 'V-68303'",'CCI-001496',MEDIUM,4,The Mainframe Product must use cryptographic mechanisms to protect the integrity of audit tools.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205531,SV-205531R982309_RULE,"'SV-82635', 'V-68145'",'CCI-000015',MEDIUM,4,The Mainframe Product must notify system programmers and security administrators when accounts are created.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205532,SV-205532R982310_RULE,"'SV-82637', 'V-68147'",'CCI-000015',MEDIUM,4,The Mainframe Product must notify system programmers and security administrators when accounts are modified.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205533,SV-205533R982311_RULE,"'SV-82639', 'V-68149'",'CCI-000015',MEDIUM,4,The Mainframe Product must notify system programmers and security administrators for account disabling actions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205534,SV-205534R982312_RULE,"'SV-82641', 'V-68151'",'CCI-000015',MEDIUM,4,The Mainframe Product must notify system programmers and security administrators for account removal actions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205535,SV-205535R1043182_RULE,"'SV-82607', 'V-68117'",'CCI-002361',MEDIUM,4,"The Mainframe Product must automatically terminate a user session after conditions, as defined in site security plan, are met or trigger events requiring session disconnect."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205536,SV-205536R961224_RULE,"'SV-82609', 'V-68119'",'CCI-002363',MEDIUM,4,Mainframe Products requiring user access authentication must provide a logoff capability for a user-initiated communication session.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205537,SV-205537R961227_RULE,"'SV-82611', 'V-68121'",'CCI-002364',MEDIUM,4,The Mainframe Product must display an explicit logoff message to users indicating the reliable termination of authenticated communications sessions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205538,SV-205538R961269_RULE,"'SV-82613', 'V-68123'",'CCI-002262',MEDIUM,4,The Mainframe Product must associate types of security attributes having security attribute values as defined in site security plan with information in storage.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205539,SV-205539R961272_RULE,"'SV-82615', 'V-68125'",'CCI-002263',MEDIUM,4,The Mainframe Product must associate types of security attributes having security attribute values as defined in site security plan with information in process.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205540,SV-205540R982313_RULE,"'SV-82619', 'V-68129'",'CCI-004045',MEDIUM,4,The Mainframe Product must terminate shared/group account credentials when members leave the group.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205541,SV-205541R961290_RULE,"'SV-82643', 'V-68153'",'CCI-002130',MEDIUM,4,The Mainframe Product must automatically audit account enabling actions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205542,SV-205542R982314_RULE,"'SV-82647', 'V-68157'",'CCI-000015',MEDIUM,4,The Mainframe Product must notify system programmers and security administrators of account enabling actions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205543,SV-205543R961317_RULE,"'SV-82653', 'V-68163'",'CCI-002165',MEDIUM,4,The Mainframe Product must enforce organization-defined discretionary access control policies over defined subjects and objects.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205544,SV-205544R961353_RULE,"'SV-82659', 'V-68169'",'CCI-002235',MEDIUM,4,"The Mainframe Product must prevent non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205545,SV-205545R961359_RULE,"'SV-82661', 'V-68171'",'CCI-002233',MEDIUM,4,The Mainframe Product must prevent software as identified in the site security plan from executing at higher privilege levels than users executing the software.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205546,SV-205546R961362_RULE,"'SV-82663', 'V-68173'",'CCI-002234',MEDIUM,4,The Mainframe Product must audit the execution of privileged functions.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205547,SV-205547R961368_RULE,"'SV-82667', 'V-68177'",'CCI-002238',MEDIUM,4,The Mainframe Product must automatically lock the account until the locked account is released by an administrator when three unsuccessful logon attempts in 15 minutes are exceeded.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205553,SV-205553R961392_RULE,"'SV-82747', 'V-68257'",'CCI-001849',MEDIUM,4,The mainframe product must allocate audit record storage capacity in accordance with organization-defined audit record storage requirements.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205554,SV-205554R961395_RULE,"'SV-82749', 'V-68259'",'CCI-001851',MEDIUM,4,The Mainframe Product must off-load audit records onto a different system or media than the system being audited.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205555,SV-205555R961398_RULE,"'SV-82751', 'V-68261'",'CCI-001855',MEDIUM,4,The Mainframe Product  must provide an immediate warning to the system programmer and security administrator (at a minimum) when allocated audit record storage volume reaches 75 percent of repository maximum audit record storage capacity.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205556,SV-205556R961401_RULE,"'SV-82753', 'V-68263'",'CCI-001858',MEDIUM,4,"The Mainframe Product must provide an immediate real-time alert to the operations staff, system programmers, and/or security administrators, at a minimum, of all audit failure events requiring real-time alerts."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205557,SV-205557R961413_RULE,"'SV-82763', 'V-68273'",'CCI-001875',MEDIUM,4,The Mainframe Product must provide an audit reduction capability that supports on-demand audit review and analysis.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205558,SV-205558R961416_RULE,"'SV-82767', 'V-68277'",'CCI-001877',MEDIUM,4,The Mainframe Product must provide an audit reduction capability that supports after-the-fact investigations of security incidents.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205559,SV-205559R961419_RULE,"'SV-82769', 'V-68279'",'CCI-001878',MEDIUM,4,The Mainframe Product must provide a report generation capability that supports on-demand audit review and analysis.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205560,SV-205560R961422_RULE,"'SV-82771', 'V-68281'",'CCI-001879',MEDIUM,4,The Mainframe Product must provide a report generation capability that supports on-demand reporting requirements.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205561,SV-205561R961425_RULE,"'SV-82773', 'V-68283'",'CCI-001880',MEDIUM,4,The Mainframe Product must provide a report generation capability that supports after-the-fact investigations of security incidents.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205562,SV-205562R961428_RULE,"'SV-82775', 'V-68285'",'CCI-001881',MEDIUM,4,The Mainframe Product must provide an audit reduction capability that does not alter original content or time ordering of audit records.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205563,SV-205563R961431_RULE,"'SV-82777', 'V-68287'",'CCI-001882',MEDIUM,4,The Mainframe Product must provide a report generation capability that does not alter original content or time ordering of audit records.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205564,SV-205564R982316_RULE,"'SV-82795', 'V-68305'",'CCI-003980',MEDIUM,4,The Mainframe product must prohibit user installation of software without explicit privileged status.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205565,SV-205565R961458_RULE,"'SV-82797', 'V-68307'",'CCI-001744',MEDIUM,4,The Mainframe Product  must implement organization-defined automated security responses if baseline configurations are changed in an unauthorized manner.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205566,SV-205566R961461_RULE,"'SV-82799', 'V-68309'",'CCI-001813',MEDIUM,4,The Mainframe Product must enforce access restrictions associated with changes to application configuration.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205567,SV-205567R982317_RULE,"'SV-82801', 'V-68311'",'CCI-003938',MEDIUM,4,The Mainframe Product must audit the enforcement actions used to restrict access associated with changes to the application.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205570,SV-205570R961494_RULE,"'SV-82825', 'V-68335'",'CCI-001953',MEDIUM,4,The Mainframe Product must accept Personal Identity Verification (PIV) credentials.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205571,SV-205571R961497_RULE,"'SV-82827', 'V-68337'",'CCI-001954',MEDIUM,4,The Mainframe Product must electronically verify Personal Identity Verification (PIV) credentials.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205573,SV-205573R961521_RULE,"'SV-82887', 'V-68397'",'CCI-002007',MEDIUM,4,The Mainframe Product must prohibit the use of cached authenticators after one hour.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205574,SV-205574R961527_RULE,"'SV-82901', 'V-68411'",'CCI-002009',MEDIUM,4,The Mainframe Product must accept Personal Identity Verification (PIV) credentials from other federal agencies.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205575,SV-205575R961530_RULE,"'SV-82903', 'V-68413'",'CCI-002010',MEDIUM,4,The Mainframe Product must electronically verify Personal Identity Verification (PIV) credentials from other federal agencies.
